LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-06-13 11:16:07,1900-01-00 00:00:00,,C8:3A:35:34:D1:40,-66, ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:07,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:07,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:07,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:07,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:07,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:07,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:07,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:07,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-73,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:07,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:07,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:07,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:07,1900-01-00 00:00:00,,BC:FA:B8:CE:FB:B4,-84,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:08,1900-01-00 00:00:00,,BC:FA:B8:CE:FB:B4,-84,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:08,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:08,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:09,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:09,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:09,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:09,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:09,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:10,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:10,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:10,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:10,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:10,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:10,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:11,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:11,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:12,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:12,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:13,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-74,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:13,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-74,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:13,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:13,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:13,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-74,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:13,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:13,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,,BC:FA:B8:CE:FB:B4,-83,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:14,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:15,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:16,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:16,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-73,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:16,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:16,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-74,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:17,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-73,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:17,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-73,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:17,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:17,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-73,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:17,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:18,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-69,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:18,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-74,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:18,1900-01-00 00:00:00,,A6:0E:08:30:BC:90,-71,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:18,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:19,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:19,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:19,1900-01-00 00:00:00,,BC:FA:B8:CE:FB:B4,-83,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:19,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:19,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-75,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:19,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-74,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:19,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:19,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:19,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-74,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:19,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-73,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:19,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:19,1900-01-00 00:00:00,Josky,C8:3A:35:34:D1:40,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-13 11:16:19,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-74,,0.000000,0.000000,0.000,0.000,Client
2024-06-13 11:16:19,1900-01-00 00:00:00,,56:96:A2:76:8C:C8,-72,,0.000000,0.000000,0.000,0.000,Client
